id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id
4764,1d241b1d-5527-48bb-9f2e-1f1f5d87b9ae,Buy,2020-09-18 10:06:57.837100,118,LM,99.95,False,118,118,Generator,Waiting,0,,,
4765,be841e96-43c9-4444-9f0a-1456f680f38f,Sell,2020-09-18 10:06:58.362689,105,LM,100.0,False,105,105,Generator,Waiting,0,,,
4766,19a8b5be-bb4b-46bd-8669-2484e7cb8526,Sell,2020-09-18 10:06:58.885291,97,MR,-1.0,False,0,97,Generator,Waiting,91,100.1 ,91 ,
4767,e75f0451-69b5-4bc3-930a-2730985c3b0a,Sell,2020-09-18 10:06:59.504636,106,LM,100.1,False,106,106,Generator,Waiting,0,,,
4768,626d4cdb-23d8-4613-9327-e424f7cab80b,Buy,2020-09-18 10:07:00.027237,107,MR,-1.0,False,0,107,Generator,Waiting,90,99.95 ,90 ,
4769,2c2446a0-5c9e-4dc9-be09-a35c00a68ccb,Sell,2020-09-18 10:07:00.563864,98,LM,99.75,False,98,98,Generator,Accepted,98,-1 ,98 ,
4770,aad6f127-905b-45d4-90c9-476d9bf97974,Sell,2020-09-18 10:07:01.983825,97,LM,100.2,False,97,97,Generator,Waiting,0,,,
4771,534d7758-606f-4593-bd7b-57da25c76edb,Sell,2020-09-18 10:07:02.506426,94,LM,99.85,False,94,94,Generator,Accepted,94,-1 ,94 ,
4772,3578da6a-56fe-4b8c-a074-acf8d3bc011d,Sell,2020-09-18 10:07:03.034015,97,LM,99.85,False,97,97,Generator,Accepted,97,-1 ,97 ,
4773,a10ade5b-6c9e-48c1-b75d-5a6187d38954,Sell,2020-09-18 10:07:03.578449,96,LM,100.05,False,96,96,Generator,Waiting,0,,,
4774,16d78751-1aa4-49c4-b8ba-c458ca57dc27,Sell,2020-09-18 10:07:04.134970,104,MR,-1.0,False,0,104,Generator,Waiting,103,100.35 ,103 ,
4775,22549580-3060-4003-9b50-a1f34086f681,Sell,2020-09-18 10:07:04.642812,98,LM,100.0,True,98,98,Generator,Accepted,98,100.05 ,98 ,
4776,d7a78b68-1d2b-4d5b-9907-f7ff9aaf7a61,Sell,2020-09-18 10:07:05.158423,104,LM,99.8,False,104,104,Generator,Accepted,104,-1 ,104 ,
4777,d72c5f40-623e-44fe-ad21-f2871b3e0823,Buy,2020-09-18 10:07:05.668253,106,LM,100.2,True,106,106,Generator,Accepted,106,-1 ,106 ,
4778,fd422247-464e-45d5-9d7f-46af2e1674ab,Buy,2020-09-18 10:07:06.182881,109,LM,99.85,False,109,109,Generator,Waiting,0,,,
4779,837c1dac-e7bf-4fbc-bf93-8cbde31e1108,Buy,2020-09-18 10:07:06.694508,104,LM,99.75,True,104,104,Generator,Waiting,0,,,
4780,7340bc34-9d8e-4bc4-a3aa-04f6a2ec8ad3,Buy,2020-09-18 10:07:07.212828,96,MR,-1.0,False,0,96,Generator,Waiting,93,99.9 ,93 ,
4781,238d938e-3603-4278-9c3f-cb5c1bbbf7ec,Buy,2020-09-18 10:07:07.725472,99,MR,-1.0,False,0,99,Generator,Waiting,98,99.75 ,98 ,
4782,d9c3d7b3-fb63-40fb-8f32-06347ea093be,Buy,2020-09-18 10:07:08.238290,95,LM,99.95,False,95,95,Generator,Accepted,95,-1 ,95 ,
4783,e4cc6315-9909-414f-931c-69d569614c4e,Sell,2020-09-18 10:07:08.748113,103,LM,100.1,True,103,103,Generator,Waiting,0,,,
4784,ff965545-338d-414d-b8cc-16452198a9b5,Buy,2020-09-18 10:07:09.258952,99,MR,-1.0,False,0,99,Generator,Waiting,97,99.85 ,97 ,
4785,54506d7d-d84d-464c-9b7d-21a0e73db699,Sell,2020-09-18 10:07:09.884276,100,LM,100.05,False,100,100,Generator,Waiting,0,,,
4786,ac336046-fc97-4f7c-9efc-f445d0440125,Buy,2020-09-18 10:07:10.780055,95,LM,99.75,False,95,95,Generator,Waiting,0,,,
4787,4c1850d6-fc58-46aa-a1e4-2e0bf62a2019,Sell,2020-09-18 10:07:11.294679,107,MR,-1.0,False,0,107,Generator,Waiting,106,100.2 ,106 ,
4788,7ec7d563-c7bc-46dc-b85c-413b80440bb4,Sell,2020-09-18 10:07:11.816284,106,LM,100.0,False,106,106,Generator,Waiting,0,,,
4789,8b42c38a-3a93-4ab2-9790-3d1ba9800003,Buy,2020-09-18 10:07:12.324640,87,LM,99.65,False,87,87,Generator,Accepted,87,-1 ,87 ,
4790,6dfc1d67-8a94-48e5-8497-8773a1922a1e,Buy,2020-09-18 10:07:12.829293,99,LM,100.0,False,99,99,Generator,Accepted,99,99.95 ,99 ,
4791,12499043-4e0c-49bf-a4e6-3f5ae833e021,Buy,2020-09-18 10:07:13.344116,97,MR,-1.0,False,0,97,Generator,Waiting,0,,,
4792,3bf6b37f-2fca-4434-9943-fced372e05ae,Buy,2020-09-18 10:07:13.874871,101,LM,99.85,False,101,101,Generator,Waiting,0,,,
4793,44f6e20c-4ef9-4c7f-a6b6-9b9b256afa80,Buy,2020-09-18 10:07:14.382403,93,LM,100.1,False,93,93,Generator,Accepted,93,-1 ,93 ,
4794,d53d4303-738b-47f5-b256-f2216d103a8d,Buy,2020-09-18 10:07:14.892040,107,LM,100.2,False,107,107,Generator,Accepted,107,99.95 ,107 ,
4795,94a5769c-eaf6-44f6-8572-5613a5c70433,Buy,2020-09-18 10:07:15.402673,96,MR,-1.0,False,0,96,Generator,Waiting,0,,,
4796,dbacaa74-343f-465c-ad95-3ad0ae4ee4e5,Sell,2020-09-18 10:07:15.918297,100,LM,99.8,True,100,100,Generator,Accepted,100,-1 ,100 ,
4797,163b79b7-d9fc-4218-a1e4-3cbe0707f1ea,Buy,2020-09-18 10:07:16.427948,98,LM,99.85,False,98,98,Generator,Waiting,0,,,
4798,d8285c77-273d-4d3a-b542-f8553559b5af,Sell,2020-09-18 10:07:16.951534,99,LM,99.95,True,99,99,Generator,Accepted,99,-1 ,99 ,
4799,38a08f1a-3768-46e7-9182-a93ab5d052c8,Sell,2020-09-18 10:07:17.470144,97,LM,100.05,False,97,97,Generator,Waiting,0,,,
4800,4233ccf6-eafc-44bf-afee-bc3aff0c40cc,Buy,2020-09-18 10:07:18.005410,100,MR,-1.0,False,0,100,Generator,Accepted,100,99.8 ,100 ,
4801,939c4c89-b1b8-48c9-ada3-180f8e92df4e,Sell,2020-09-18 10:07:18.523024,99,LM,100.1,False,99,99,Generator,Waiting,0,,,
4802,8955d3c3-d297-4052-b122-29e9d59a5171,Buy,2020-09-18 10:07:19.036652,98,LM,99.85,False,98,98,Generator,Waiting,0,,,
4803,1b8a5a16-6bae-489a-98ad-67fa2a48838b,Sell,2020-09-18 10:07:19.548283,100,LM,100.15,False,100,100,Generator,Waiting,0,,,
4804,c6d430dc-8398-41a8-ad3e-e4c6f43a14a8,Buy,2020-09-18 10:07:20.064904,93,MR,-1.0,False,0,93,Generator,Waiting,0,,,
4805,4a3cd39d-76d2-43f3-823a-8c903f3abbf8,Buy,2020-09-18 10:07:20.583515,105,MR,-1.0,False,0,105,Generator,Waiting,104,99.8 ,104 ,
4806,f3f2da66-9048-427d-a288-737f8e93b070,Sell,2020-09-18 10:07:21.102299,104,MR,-1.0,False,0,104,Generator,Waiting,99,100.0 ,99 ,
4807,233c9c0f-212f-4e3f-9db6-f74756463150,Sell,2020-09-18 10:07:21.614390,92,LM,99.95,False,92,92,Generator,Accepted,92,-1 ,92 ,
4808,0b748d13-8876-471b-8ebb-39855ef811a3,Buy,2020-09-18 10:07:22.130011,103,LM,100.0,False,103,103,Generator,Accepted,103,99.95 ,103 ,
4809,40a32014-6604-4a2e-96f3-c26db729b5fd,Sell,2020-09-18 10:07:22.683530,108,LM,100.1,False,108,108,Generator,Waiting,0,,,
4810,cc08da36-5f98-4da5-90f1-b28f79c4a004,Buy,2020-09-18 10:07:23.194855,95,LM,100.1,True,95,95,Generator,Accepted,95,-1 ,95 ,
4811,9387a449-a395-4c0a-9d3d-93255ee2ce6c,Buy,2020-09-18 10:07:23.709477,93,LM,100.0,False,93,93,Generator,Accepted,93,-1 ,93 ,
4812,0a56e729-9bbd-4ee1-b505-f9a14d124299,Buy,2020-09-18 10:07:24.981275,93,LM,100.0,False,93,93,Generator,Accepted,93,-1 ,93 ,
4813,8129ced4-6944-4ad8-b236-e426d8a66fd4,Buy,2020-09-18 10:07:25.488901,102,MR,-1.0,False,0,102,Generator,Waiting,99,99.95 ,99 ,
4814,1f575797-c3a3-4454-a767-8baed9a2199b,Sell,2020-09-18 10:07:26.002528,100,LM,100.0,False,100,100,Generator,Waiting,0,,,
4815,be18124e-7a19-49ce-9d92-69aa3f2ee776,Buy,2020-09-18 10:07:26.512181,96,MR,-1.0,False,0,96,Generator,Waiting,92,99.95 ,92 ,
4816,9b8c933e-87e1-45b9-91e9-1a0131849049,Buy,2020-09-18 10:07:27.031775,98,LM,100.05,False,98,98,Generator,Accepted,98,100.0 ,98 ,
4817,9bea1b43-9c2d-4833-b445-63c70e0cb1ee,Sell,2020-09-18 10:07:27.578330,104,LM,100.05,True,104,104,Generator,Waiting,0,,,
4818,be96fbea-c77b-4ae3-a227-2f3be529ca38,Buy,2020-09-18 10:07:28.983237,97,LM,99.95,False,97,97,Generator,Waiting,0,,,
4819,a3678077-6480-450f-8b61-4a2619ff845d,Sell,2020-09-18 10:07:29.492875,102,LM,100.0,True,102,102,Generator,Accepted,102,100.1 ,102 ,
4820,dc827c32-c362-4604-beb0-86829e0aec6e,Sell,2020-09-18 10:07:30.001515,87,MR,-1.0,False,0,87,Generator,Accepted,87,99.65 ,87 ,
4821,ee18b0cd-5a6a-4ae9-bee5-ed1891af783c,Sell,2020-09-18 10:07:30.515140,98,LM,100.05,True,98,98,Generator,Waiting,0,,,
4822,7e8971a4-381c-44dd-9687-44ddc2c57203,Sell,2020-09-18 10:07:31.026772,98,LM,99.7,False,98,98,Generator,Accepted,98,-1 ,98 ,
4823,ff75808b-9eb9-4dc0-941f-49cb8ad8b744,Sell,2020-09-18 10:07:31.536408,98,LM,100.15,False,98,98,Generator,Waiting,0,,,
4824,77392d7b-b48a-4825-b2ba-17fd3632455b,Sell,2020-09-18 10:07:32.052030,105,LM,100.1,False,105,105,Generator,Waiting,0,,,
4825,2ffa919f-b753-4012-9cf6-c8dbba738766,Sell,2020-09-18 10:07:32.584605,106,LM,99.9,False,106,106,Generator,Waiting,0,,,
4826,86a94865-948d-43c9-bfab-7ab253e907fa,Buy,2020-09-18 10:07:33.097234,104,LM,99.9,False,104,104,Generator,Waiting,0,,,
4827,2803fc03-139d-43e3-85d9-e9facc60185e,Buy,2020-09-18 10:07:33.608866,101,LM,99.95,False,101,101,Generator,Waiting,0,,,
4828,f093a397-b0e8-423c-8217-b00b440c6bb4,Buy,2020-09-18 10:07:34.121495,104,LM,99.65,False,104,104,Generator,Waiting,0,,,
4829,9e8123dc-095c-4084-840e-6de2dbde53cf,Buy,2020-09-18 10:07:34.634875,101,MR,-1.0,False,0,101,Generator,Waiting,98,99.7 ,98 ,
4830,0cb19e66-5ab7-419a-a5f8-7926c785c6e0,Buy,2020-09-18 10:07:35.147184,99,LM,100.1,False,99,99,Generator,Accepted,99,-1 ,99 ,
4831,074d52a6-4a64-429b-9036-608cbfb14a73,Buy,2020-09-18 10:07:35.659813,94,LM,99.95,True,94,94,Generator,Accepted,94,-1 ,94 ,
4832,9959aed9-2b1f-48a5-a859-2029fd658bf2,Buy,2020-09-18 10:07:36.172441,94,LM,99.75,False,94,94,Generator,Waiting,0,,,
4833,afd0c48a-4aac-4348-a1d1-b1949b87b263,Sell,2020-09-18 10:07:36.684074,97,MR,-1.0,False,0,97,Generator,Waiting,95,100.1 ,95 ,
4834,6a54c116-9e8a-454b-bbe6-79438fbddb8c,Buy,2020-09-18 10:07:37.192713,102,LM,100.1,False,102,102,Generator,Accepted,102,-1 ,102 ,
4835,79373463-5d9d-4e79-a2a3-5f6b281a358f,Sell,2020-09-18 10:07:37.701353,99,LM,99.75,False,99,99,Generator,Accepted,99,-1 ,99 ,
4836,99b0392b-ba0b-4900-bd75-107cacac20f4,Buy,2020-09-18 10:07:38.215977,102,LM,100.1,False,102,102,Generator,Accepted,102,100.0 ,102 ,
4837,0c3a5b71-3b96-4976-9529-1becbc374e34,Sell,2020-09-18 10:07:38.724616,91,LM,99.95,False,91,91,Generator,Accepted,91,100.15 ,91 ,
4838,9f391ad2-db8b-43c3-95c0-b764ec18a3a0,Sell,2020-09-18 10:07:39.246221,100,LM,99.75,False,100,100,Generator,Accepted,100,-1 ,100 ,
4839,1261835b-4eb4-4a0e-b006-d35fe9fb1c69,Sell,2020-09-18 10:07:40.120452,91,MR,-1.0,False,0,91,Generator,Waiting,0,,,
4840,188b8181-d855-4d94-b409-e57e97f285a8,Sell,2020-09-18 10:07:40.631086,94,LM,100.0,False,94,94,Generator,Waiting,0,,,
4841,affdfe6e-7b24-43a5-877e-c3b6ce90e460,Sell,2020-09-18 10:07:41.141924,90,LM,100.0,True,90,90,Generator,Accepted,90,-1 ,90 ,
4842,847216a9-1df7-4d99-9f83-779eb3f285ca,Buy,2020-09-18 10:07:43.309448,103,LM,100.05,False,103,103,Generator,Accepted,103,99.8 ,103 ,
4843,97a32ab0-d405-49ec-af05-ca1822a6fc38,Buy,2020-09-18 10:07:43.820082,99,LM,100.0,False,99,99,Generator,Waiting,0,,,
4844,9de1e54c-2c69-448b-b805-aa2bdcfefb84,Buy,2020-09-18 10:07:44.346673,104,LM,100.0,False,104,104,Generator,Waiting,0,,,
4845,00f99120-6b66-40fd-8d42-ffc45b3e3e5e,Buy,2020-09-18 10:07:44.859306,104,LM,99.95,False,104,104,Generator,Waiting,0,,,
4846,3ee8ace2-6bc4-4fc2-93a5-60c66a0f5295,Sell,2020-09-18 10:07:45.374925,100,LM,99.9,False,100,100,Generator,Waiting,0,,,
4847,8b19cce1-677a-438c-86f7-c9a49e1f3f87,Sell,2020-09-18 10:07:45.885558,96,LM,100.0,False,96,96,Generator,Accepted,96,100.2 ,96 ,
4848,f85b40d2-4b2f-4988-b7f0-185e288a260f,Buy,2020-09-18 10:07:46.411151,104,LM,100.0,False,104,104,Generator,Waiting,0,,,
4849,70f55a7e-2c5e-4d59-8550-f128aaf5e9c4,Sell,2020-09-18 10:07:46.924778,105,LM,99.85,False,105,105,Generator,Waiting,0,,,
4850,2e894f4b-7c1c-48ac-974f-d1d25aa28073,Sell,2020-09-18 10:07:47.440398,104,LM,99.85,False,104,104,Generator,Accepted,104,100.05 ,104 ,
4851,18164d03-9109-4120-b71a-ca52f725aec3,Sell,2020-09-18 10:07:47.962011,104,MR,-1.0,False,0,104,Generator,Waiting,99,100.1 ,99 ,
4852,0e13404f-63a6-4e52-b451-ec81f7b6f011,Sell,2020-09-18 10:07:48.479818,98,LM,100.1,False,98,98,Generator,Waiting,0,,,
4853,3a8fc68a-41af-472e-98ed-ed211c81ea5a,Sell,2020-09-18 10:07:48.988452,99,LM,99.95,False,99,99,Generator,Accepted,99,100.0 ,99 ,
4854,5721ace6-6131-40ca-8819-452d46af40b9,Sell,2020-09-18 10:07:49.504071,104,MR,-1.0,False,0,104,Generator,Waiting,102,100.1 ,102 ,
4855,c4e1601d-f7bb-4c91-b9fc-97b4149141ca,Sell,2020-09-18 10:07:50.019693,107,LM,99.95,False,107,107,Generator,Accepted,107,100.2 ,107 ,
4856,509d06ac-a7c3-408a-9329-edc1168ea3c2,Buy,2020-09-18 10:07:50.534322,97,LM,99.95,False,97,97,Generator,Waiting,0,,,
4857,edb98031-805f-43a6-97b1-61e6d19809f6,Buy,2020-09-18 10:07:51.045950,104,MR,-1.0,False,0,104,Generator,Waiting,99,99.75 ,99 ,
4858,004e694f-b331-4514-a244-e480e3a517d0,Buy,2020-09-18 10:07:51.561570,103,LM,99.9,False,103,103,Generator,Waiting,0,,,
4859,0eb6d21e-acff-4b69-bc38-1ca71a478cb8,Sell,2020-09-18 10:07:52.069207,98,LM,100.4,True,98,98,Generator,Waiting,0,,,
4860,72b554b7-63b9-4108-9ed5-b8221776a4d8,Sell,2020-09-18 10:07:52.577847,90,MR,-1.0,False,0,90,Generator,Waiting,0,,,
4861,1b3d90fe-c646-444b-a7cb-68e32bdacfdc,Buy,2020-09-18 10:07:53.087996,101,LM,100.0,True,101,101,Generator,Waiting,0,,,
4862,a467c9b0-e1f0-48a6-8b12-a99493e38f4c,Sell,2020-09-18 10:07:53.596667,93,LM,99.9,True,93,93,Generator,Accepted,93,-1 ,93 ,
4863,6072ffb7-84f6-44f0-9812-e8d2c877163d,Buy,2020-09-18 10:07:54.109299,96,LM,100.2,False,96,96,Generator,Accepted,96,100.0 ,96 ,
4864,4677243a-c2f4-4df2-9d00-480d53109b9a,Sell,2020-09-18 10:07:54.623927,98,MR,-1.0,False,0,98,Generator,Waiting,93,100.0 ,93 ,
4865,67e36552-2c40-489c-9098-aa682d3cbc37,Buy,2020-09-18 10:07:55.129567,105,LM,99.95,False,105,105,Generator,Waiting,0,,,
4866,7918cd4a-d050-43f1-8179-de858839cfdf,Sell,2020-09-18 10:07:55.641203,101,LM,100.1,False,101,101,Generator,Waiting,0,,,
4867,f410ba2e-71b1-41cf-af92-ec02ba450d59,Sell,2020-09-18 10:07:56.198707,103,LM,99.8,True,103,103,Generator,Accepted,103,100.05 ,103 ,
4868,e2530789-19c9-4ced-a1b2-5d7e83575208,Buy,2020-09-18 10:07:56.707027,98,LM,100.2,False,98,98,Generator,Accepted,98,-1 ,98 ,
4869,82817f0a-e350-46ed-9238-e1cca8363020,Sell,2020-09-18 10:07:57.219656,103,LM,100.15,True,103,103,Generator,Waiting,0,,,
4870,e2a51468-3f94-46f1-b593-c0243a5f6eb0,Buy,2020-09-18 10:07:57.728295,93,LM,99.7,False,93,93,Generator,Waiting,0,,,
4871,d87403ec-6243-422d-8c78-b1603ad7796b,Sell,2020-09-18 10:07:58.246909,101,LM,100.05,False,101,101,Generator,Waiting,0,,,
4872,752e8be0-3fcb-4770-a110-b8f4cc726dd2,Sell,2020-09-18 10:07:58.771116,102,LM,100.0,True,102,102,Generator,Waiting,0,,,
4873,a7f30b56-5fd9-4d92-a8a0-7dc01ca77935,Sell,2020-09-18 10:07:59.287664,93,LM,100.0,False,93,93,Generator,Accepted,93,100.05 ,93 ,
4874,22502935-90fd-4f6e-83ca-d83927478ec3,Sell,2020-09-18 10:07:59.798780,89,LM,100.05,False,89,89,Generator,Waiting,0,,,
4875,2bc05a6e-55d0-496d-bc01-7e1407fec44e,Sell,2020-09-18 10:08:00.308419,96,LM,100.15,False,96,96,Generator,Waiting,0,,,
4876,36ebf2ef-7db5-4a0a-b2e4-b5240e24becd,Buy,2020-09-18 10:08:00.817057,91,LM,100.15,False,91,91,Generator,Accepted,91,99.95 ,91 ,
4877,5058475c-ed74-468a-adee-89167f6bae40,Sell,2020-09-18 10:08:01.328920,92,LM,100.15,False,92,92,Generator,Waiting,0,,,
4878,cf75ec30-c0d7-45d0-b1c2-77f1659261b9,Buy,2020-09-18 10:08:01.838828,104,LM,100.05,False,104,104,Generator,Accepted,104,99.85 ,104 ,
4879,5a84aa65-81d3-4091-ae6a-edb7ae11c54c,Sell,2020-09-18 10:08:02.357455,97,LM,100.25,True,97,97,Generator,Waiting,0,,,
4880,bbf99d11-8367-4f14-a6f0-3bc1fa1da900,Sell,2020-09-18 10:08:02.868075,102,LM,99.95,True,102,102,Generator,Waiting,0,,,
4881,bc29c169-a623-4dc9-9fab-5498a1ca7308,Sell,2020-09-18 10:08:03.379707,105,MR,-1.0,False,0,105,Generator,Waiting,98,100.2 ,98 ,
4882,dd4f406a-8755-424d-b784-057fefddb244,Buy,2020-09-18 10:08:03.894330,90,MR,-1.0,False,0,90,Generator,Accepted,90,100.0 ,90 ,
4883,796a826b-7250-44aa-9505-0c1d32d3cb23,Buy,2020-09-18 10:08:04.408830,103,LM,100.0,False,103,103,Generator,Waiting,0,,,
4884,ef00dd8e-ac87-49b8-900a-ac6466c99d89,Sell,2020-09-18 10:08:04.917465,90,MR,-1.0,False,0,90,Generator,Waiting,0,,,
4885,e1212114-c25b-4ac3-9f85-a6cdaec634e5,Sell,2020-09-18 10:08:05.452663,103,LM,99.95,True,103,103,Generator,Accepted,103,100.0 ,103 ,
4886,dc5aa0ca-5cd3-4004-bd17-9a3a61214026,Sell,2020-09-18 10:08:05.963451,103,LM,100.05,False,103,103,Generator,Waiting,0,,,
4887,26272b5a-f0ba-4ead-8268-73e30b7b1ac2,Buy,2020-09-18 10:08:06.474834,101,LM,99.8,False,101,101,Generator,Waiting,0,,,
4888,f7c347f7-b34e-48b3-95e2-053bf5288f9c,Sell,2020-09-18 10:08:06.987175,98,MR,-1.0,False,0,98,Generator,Waiting,93,100.0 ,93 ,
4889,4ec001e9-32f5-412f-a990-43e0d24ba915,Sell,2020-09-18 10:08:07.503131,102,LM,99.85,True,102,102,Generator,Waiting,0,,,
4890,ea3fb630-1252-49c7-82b8-8cf1b2681fc6,Sell,2020-09-18 10:08:08.020455,96,MR,-1.0,False,0,96,Generator,Waiting,95,99.95 ,95 ,
4891,0543bcbd-1bcd-488c-9518-4be1f4972b1d,Buy,2020-09-18 10:08:08.536072,98,LM,99.85,False,98,98,Generator,Waiting,0,,,
4892,62b2085f-8644-44d4-b577-a4bf33f084eb,Buy,2020-09-18 10:08:09.118515,101,MR,-1.0,False,0,101,Generator,Waiting,100,99.75 ,100 ,
4893,7147c1df-ef73-4b30-a509-3d304d9549d9,Sell,2020-09-18 10:08:09.632142,112,LM,100.05,False,112,112,Generator,Waiting,0,,,
4894,cf472641-9281-4aed-8a8e-96b7a2826ce2,Buy,2020-09-18 10:08:10.142775,103,LM,99.95,False,103,103,Generator,Waiting,0,,,
4895,bebd629c-8ad6-4ac3-b4ad-a03a77e89153,Sell,2020-09-18 10:08:10.655403,101,LM,100.0,False,101,101,Generator,Accepted,101,100.0 ,101 ,
4896,11f5f63d-e4f9-40b9-8c98-c2b9f02ff22c,Sell,2020-09-18 10:08:11.249850,97,MR,-1.0,False,0,97,Generator,Accepted,97,99.95 ,97 ,
4897,89abdc45-633a-4634-bf50-58b4f0cc1960,Sell,2020-09-18 10:08:11.870240,99,LM,100.25,False,99,99,Generator,Waiting,0,,,
4898,9d1a81ca-467f-486c-9a6b-7f3f6a3a4fba,Sell,2020-09-18 10:08:12.453680,101,LM,99.95,False,101,101,Generator,Waiting,0,,,
