id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id,user_all,user_MinFill,user_disclosed
23,d716ef89-605e-48d3-95e9-bdcd7b724e7d,Buy,2020-09-18 13:05:05.263314,88,LM,100.1,True,88,88,Generator,Waiting,0,,,,False,False,False
24,8d7f6fa1-61f0-4ed0-8b17-55f0914be732,Sell,2020-09-18 13:05:05.802335,99,LM,99.9,True,99,99,Generator,Accepted,99,100.3 ,99 ,,False,False,False
25,8c44ffa7-dbb5-4de6-b470-5f942abeaa24,Buy,2020-09-18 13:05:06.316400,103,MR,-1.0,False,0,103,Generator,Waiting,0,,,,False,False,False
26,246cd803-086b-41c7-895a-31b1974c7800,Buy,2020-09-18 13:05:06.833243,99,LM,100.3,True,99,99,Generator,Accepted,99,99.9 ,99 ,,False,False,False
27,5a37a688-b280-43b5-8f3e-3b96002b582f,Buy,2020-09-18 13:05:07.345256,95,LM,99.7,True,95,95,Generator,Waiting,0,,,,False,False,False
28,730245f9-9737-4a8b-8b74-6a523276c745,Sell,2020-09-18 13:05:07.862711,93,MR,-1.0,False,0,93,Generator,Waiting,0,,,,False,False,False
29,468731d7-b573-4b90-a465-a1f7d1ac78dc,Sell,2020-09-18 13:05:08.395198,94,LM,100.2,False,94,94,Generator,Waiting,0,,,,False,False,False
30,1ce56753-3996-4bd8-8827-078dd5016739,Sell,2020-09-18 13:05:08.971297,95,LM,100.1,True,95,95,Generator,Waiting,0,,,,False,False,False
31,cc8b1c3c-4969-4f91-a2e2-f0b1cf35940a,Sell,2020-09-18 13:05:09.490106,98,LM,100.05,True,98,98,Generator,Waiting,0,,,,False,False,False
32,5e2d5011-15f3-4fed-b47c-c406bf645be4,Buy,2020-09-18 13:05:10.007482,105,MR,-1.0,False,0,105,Generator,Waiting,0,,,,False,False,False
33,aba414ec-b789-4af2-9d59-0e35bf6a9484,Buy,2020-09-18 13:05:10.636108,94,LM,100.05,True,94,94,Generator,Waiting,0,,,,False,False,False
34,bbf0cb2e-906f-452c-a9df-bdacfe62f0da,Buy,2020-09-18 13:05:11.298384,112,MR,-1.0,False,0,112,Generator,Waiting,0,,,,False,False,False
35,0996e345-d1fd-4009-8b45-456c9069922e,Sell,2020-09-18 13:05:11.820883,98,LM,99.8,True,98,98,Generator,Accepted,98,100.2 ,98 ,,False,False,False
36,4c20db0f-9a0d-4a0b-88ef-addad0708b7e,Sell,2020-09-18 13:05:12.337324,102,LM,100.1,True,102,102,Generator,Waiting,0,,,,False,False,False
37,75df8714-458b-4ba4-a5b8-8234f76ad572,Buy,2020-09-18 13:05:12.873365,95,LM,99.95,False,95,95,Generator,Waiting,0,,,,False,False,False
38,d5d36c79-d076-486e-940f-db63dbf90285,Buy,2020-09-18 13:05:13.388668,98,LM,100.2,True,98,98,Generator,Accepted,98,99.8 ,98 ,,False,False,False
39,bf1d325a-6862-4b90-bab8-0244efd1e2b2,Sell,2020-09-18 13:05:13.915246,94,LM,99.85,True,94,94,Generator,Waiting,0,,,,False,False,False
40,e6ea1246-78a9-4b98-9110-7b8a70eedd26,Sell,2020-09-18 13:05:14.431264,96,LM,99.95,True,96,96,Generator,Waiting,0,,,,False,False,False
41,d84aa98c-2879-43ba-87bb-67b11d6d9b6d,Sell,2020-09-18 13:05:14.949061,96,LM,100.1,True,96,96,Generator,Waiting,0,,,,False,False,False
42,9c754b45-419e-448e-b92e-d3d02c1678c4,Sell,2020-09-18 13:05:15.466598,95,LM,99.9,True,95,95,Generator,Waiting,0,,,,False,False,False
43,e673aff5-0051-4e9d-ab6a-cc34fde5b7f5,Sell,2020-09-18 13:05:15.986227,101,LM,100.15,True,101,101,Generator,Waiting,0,,,,False,False,False
44,58c07242-052f-462c-a2b5-635b7ded1df4,Buy,2020-09-18 13:05:16.500125,102,LM,100.0,True,102,102,Generator,Waiting,0,,,,False,False,False
45,72fe8a78-7058-4115-8610-5d3bbc7dd9bd,Sell,2020-09-18 13:05:17.045660,100,LM,100.3,True,100,100,Generator,Waiting,0,,,,False,False,False
46,aa6c3747-08a4-418c-b928-ad47cbac1568,Sell,2020-09-18 13:05:17.558761,108,LM,99.8,True,108,108,Generator,Waiting,0,,,,False,False,False
47,c67353c1-1f56-4970-b925-03a9cb0a8434,Buy,2020-09-18 13:05:18.083497,101,LM,99.65,True,101,101,Generator,Waiting,0,,,,False,False,False
48,70f125b3-82c1-462c-99e7-8c76fdb8cb4f,Sell,2020-09-18 13:05:18.693163,106,LM,100.35,True,106,106,Generator,Waiting,0,,,,False,False,False
49,b90df844-e971-40e3-af99-0139e9c8f72b,Sell,2020-09-18 13:05:19.237457,98,LM,100.1,True,98,98,Generator,Waiting,0,,,,False,False,False
50,a509f461-980c-49eb-bbfd-d21a488bf0c1,Sell,2020-09-18 13:05:19.761188,107,MR,-1.0,False,0,107,Generator,Waiting,0,,,,False,False,False
51,d876ffd7-dce2-436a-9a65-c3053b47321c,Buy,2020-09-18 13:05:20.313898,107,LM,100.25,True,107,107,Generator,Accepted,107,100.15 ,107 ,,False,False,False
52,405e3e0f-5516-41cb-a3f3-9ff146dc0277,Sell,2020-09-18 13:05:20.886411,98,LM,100.0,False,98,98,Generator,Waiting,0,,,,False,False,False
53,25dcb537-4802-45ce-9663-7750c8464db3,Sell,2020-09-18 13:05:21.417550,103,MR,-1.0,False,0,103,Generator,Waiting,0,,,,False,False,False
54,5ff41efb-3354-4736-bd5f-691429d7b806,Buy,2020-09-18 13:05:21.941381,100,MR,-1.0,False,0,100,Generator,Waiting,0,,,,False,False,False
55,171d27f0-eb65-4435-9314-4f5b0cd6cb0e,Sell,2020-09-18 13:05:22.456113,109,LM,99.85,True,109,109,Generator,Waiting,0,,,,False,False,False
56,5f67f42d-b67d-4590-a9c6-47ff609b8982,Buy,2020-09-18 13:05:22.986394,109,LM,99.85,True,109,109,Generator,Waiting,0,,,,False,False,False
57,e6452650-d538-4ec1-ba07-bf390fefe9a9,Buy,2020-09-18 13:05:23.526255,100,LM,99.75,True,100,100,Generator,Waiting,0,,,,False,False,False
58,8fac9869-c9ac-4284-93e1-1df69cafbbf6,Sell,2020-09-18 13:05:24.048178,97,MR,-1.0,False,0,97,Generator,Waiting,0,,,,False,False,False
59,815255ec-d258-4f97-8bd0-9ac0168a9a7a,Buy,2020-09-18 13:05:24.563319,90,LM,100.2,True,90,90,Generator,Waiting,0,,,,False,False,False
60,c07015f9-a5ed-4ec5-8743-486ab0bab637,Sell,2020-09-18 13:05:25.087243,98,LM,99.8,True,98,98,Generator,Waiting,0,,,,False,False,False
61,034f6eef-be4a-40a9-8345-d7608d208f1c,Sell,2020-09-18 13:05:25.605314,93,LM,100.3,False,93,93,Generator,Waiting,0,,,,False,False,False
62,f473416f-bd9b-452e-aefb-d27fcf295f3f,Buy,2020-09-18 13:05:26.297758,102,LM,99.9,True,102,102,Generator,Waiting,0,,,,False,False,False
63,1ddfd703-534d-443c-b826-fcee614a44fe,Buy,2020-09-18 13:05:26.841717,99,LM,99.8,True,99,99,Generator,Waiting,0,,,,False,False,False
64,6a4925ab-3ab6-49dc-bc14-b7ac93ff0fd7,Sell,2020-09-18 13:05:27.368259,95,MR,-1.0,False,0,95,Generator,Waiting,0,,,,False,False,False
65,36de2955-e093-48e8-936d-d3ea2075096c,Sell,2020-09-18 13:05:27.885079,97,LM,100.0,False,97,97,Generator,Waiting,0,,,,False,False,False
66,745559e1-9996-4970-9af6-4b9c73970b8a,Buy,2020-09-18 13:05:28.407848,95,LM,99.9,True,95,95,Generator,Waiting,0,,,,False,False,False
67,722a036b-0fee-43c1-b73a-c67c45080eeb,Sell,2020-09-18 13:05:28.980508,91,LM,100.1,False,91,91,Generator,Waiting,0,,,,False,False,False
68,1138b9ca-c922-4e6e-a933-e9507913534a,Buy,2020-09-18 13:05:29.527458,93,LM,99.75,True,93,93,Generator,Waiting,0,,,,False,False,False
69,652268bc-739f-4f81-b517-36b46bbdc231,Buy,2020-09-18 13:05:30.065641,96,MR,-1.0,False,0,96,Generator,Waiting,0,,,,False,False,False
70,e89035ba-7149-49ec-9339-e0f5d55a585f,Buy,2020-09-18 13:05:30.603653,99,LM,99.95,False,99,99,Generator,Waiting,0,,,,False,False,False
71,566d3b1f-73e9-4817-a5a0-0f34a48400a2,Buy,2020-09-18 13:05:31.126214,105,LM,99.85,True,105,105,Generator,Waiting,0,,,,False,False,False
72,a02e8584-eb9f-4906-9610-1ca8f027dd31,Sell,2020-09-18 13:05:31.662353,97,MR,-1.0,False,0,97,Generator,Waiting,0,,,,False,False,False
73,161f039f-9664-47c4-947e-1a2f7a8bea8f,Sell,2020-09-18 13:05:32.193163,98,LM,99.8,True,98,98,Generator,Waiting,0,,,,False,False,False
74,6e6030e3-9f66-44e2-8afb-2c1f31badb7f,Sell,2020-09-18 13:05:32.708234,95,LM,100.0,True,95,95,Generator,Waiting,0,,,,False,False,False
75,2e9b747c-decc-40ed-a5cf-e57ba6cab709,Buy,2020-09-18 13:05:33.237162,109,MR,-1.0,False,0,109,Generator,Waiting,0,,,,False,False,False
76,a76dc15b-00c0-49ea-9227-1ea324b3d3c4,Sell,2020-09-18 13:05:33.855147,100,LM,99.9,False,100,100,Generator,Waiting,0,,,,False,False,False
77,aaab4cee-b4c9-4dff-8123-9168b3d0f25c,Sell,2020-09-18 13:05:34.405165,100,LM,100.05,True,100,100,Generator,Waiting,0,,,,False,False,False
78,f75e87b9-a750-4016-b79b-8c06dbe55964,Buy,2020-09-18 13:05:34.935372,94,LM,99.9,False,94,94,Generator,Waiting,0,,,,False,False,False
79,b2b6d118-c8cc-4f60-a6b1-f94ef4a094f2,Sell,2020-09-18 13:05:35.453269,102,LM,99.95,True,102,102,Generator,Waiting,0,,,,False,False,False
80,29407798-112a-4251-a686-adc0230eab62,Sell,2020-09-18 13:05:35.973938,91,LM,99.75,True,91,91,Generator,Waiting,0,,,,False,False,False
81,b91f504b-cf13-4167-9cd4-dc38b4a388bd,Sell,2020-09-18 13:05:36.486962,100,LM,100.05,True,100,100,Generator,Waiting,0,,,,False,False,False
82,3f11baf0-7f98-4994-8e52-f30170d33ec2,Sell,2020-09-18 13:05:37.014228,100,LM,99.7,True,100,100,Generator,Accepted,100,100.3 ,100 ,,False,False,False
83,fe21899a-9a4c-407d-9470-8f034360819b,Buy,2020-09-18 13:05:37.530446,97,LM,100.05,True,97,97,Generator,Waiting,0,,,,False,False,False
84,8595c0dd-ccee-486b-b732-527c52952efa,Sell,2020-09-18 13:05:38.041377,98,LM,100.05,True,98,98,Generator,Waiting,0,,,,False,False,False
85,fae67629-f9b2-42f7-b52f-22a28e03d897,Buy,2020-09-18 13:05:38.559248,105,LM,100.0,True,105,105,Generator,Waiting,0,,,,False,False,False
86,d14144c2-9921-4ae7-b704-e0647f1672f7,Buy,2020-09-18 13:05:39.067474,103,MR,-1.0,False,0,103,Generator,Waiting,0,,,,False,False,False
87,133cf344-204b-47f4-95d1-fab694eb51e3,Buy,2020-09-18 13:05:39.576176,104,MR,-1.0,False,0,104,Generator,Waiting,0,,,,False,False,False
88,090c04f4-5100-4f7b-b1f1-b61f13657fc2,Buy,2020-09-18 13:05:40.084832,105,LM,99.95,True,105,105,Generator,Waiting,0,,,,False,False,False
89,ae05a1d4-cc4a-4673-a1c0-4fc1af4eea82,Sell,2020-09-18 13:05:40.593498,98,LM,99.9,True,98,98,Generator,Waiting,0,,,,False,False,False
90,7a78896e-b11c-4616-ab47-6f74c94aa1fa,Buy,2020-09-18 13:05:41.102555,98,LM,99.7,True,98,98,Generator,Waiting,0,,,,False,False,False
91,b7b1bf8f-4761-46bb-b5f8-da7cdb3eac40,Buy,2020-09-18 13:05:41.611695,103,LM,99.85,True,103,103,Generator,Waiting,0,,,,False,False,False
92,f361d0a4-214f-4cfd-ab79-e87df0f911eb,Buy,2020-09-18 13:05:42.118109,95,LM,99.85,True,95,95,Generator,Waiting,0,,,,False,False,False
93,6ddd23c2-2ef5-48ed-be3a-5b3e60581864,Buy,2020-09-18 13:05:42.626976,95,LM,99.65,False,95,95,Generator,Waiting,0,,,,False,False,False
94,638920a0-7983-47b0-8f86-aa4dc832c4f9,Buy,2020-09-18 13:05:43.136055,95,LM,99.85,True,95,95,Generator,Waiting,0,,,,False,False,False
95,3f5cbe55-c766-4799-a0f3-64c96b95c8a4,Sell,2020-09-18 13:05:43.753893,94,LM,99.75,True,94,94,Generator,Waiting,0,,,,False,False,False
96,8464ba98-406b-4036-ab5d-782794325e00,Sell,2020-09-18 13:05:44.263493,97,LM,99.95,True,97,97,Generator,Waiting,0,,,,False,False,False
97,59bd97f1-dff8-4fed-aa52-fa32c00b9b57,Buy,2020-09-18 13:05:44.789549,96,LM,100.05,False,96,96,Generator,Waiting,0,,,,False,False,False
98,4b819437-bd8e-4800-89e7-5341e46ff9aa,Buy,2020-09-18 13:05:45.299059,100,LM,100.1,False,100,100,Generator,Waiting,0,,,,False,False,False
99,5f87f0cf-31f7-443d-8ed8-eb173fc45149,Buy,2020-09-18 13:05:45.807400,99,LM,99.95,True,99,99,Generator,Waiting,0,,,,False,False,False
100,838cc412-78d0-4b92-873c-34eb5f6dbc9a,Sell,2020-09-18 13:05:46.318348,97,LM,100.0,True,97,97,Generator,Waiting,0,,,,False,False,False
101,fdd2b5e4-2ffa-4511-98c2-0489f3962c8a,Sell,2020-09-18 13:05:46.831045,94,LM,100.0,True,94,94,Generator,Waiting,0,,,,False,False,False
102,48c6b20e-ce42-45b4-9e28-0b456d22b8b1,Sell,2020-09-18 13:05:47.339288,94,MR,-1.0,False,0,94,Generator,Waiting,0,,,,False,False,False
103,a680cc74-bb8b-4c71-b937-39e30314703b,Sell,2020-09-18 13:05:47.853087,96,LM,99.75,True,96,96,Generator,Waiting,0,,,,False,False,False
104,7d4df7e9-d888-4857-b6d5-e763c2998768,Sell,2020-09-18 13:05:48.374949,100,LM,99.95,True,100,100,Generator,Waiting,0,,,,False,False,False
105,421d9665-2d0d-4b09-88d5-d2105fa80dec,Buy,2020-09-18 13:05:48.879672,100,MR,-1.0,False,0,100,Generator,Waiting,0,,,,False,False,False
106,17dbba2d-d678-4ca5-bb7d-ffddc27f6057,Buy,2020-09-18 13:05:49.385322,98,LM,99.95,True,98,98,Generator,Waiting,0,,,,False,False,False
107,95610319-9862-40b5-a47b-e93f8680d64f,Sell,2020-09-18 13:05:49.894754,91,LM,100.0,True,91,91,Generator,Waiting,0,,,,False,False,False
108,167bee5a-5b48-4629-825b-6195dfb97416,Buy,2020-09-18 13:05:50.404892,98,MR,-1.0,False,0,98,Generator,Waiting,0,,,,False,False,False
109,467cce8a-fabd-4f3c-a7a2-e106d5804b6c,Sell,2020-09-18 13:05:50.914243,107,LM,100.15,True,107,107,Generator,Accepted,107,100.25 ,107 ,,False,False,False
110,8897029f-8a25-48e5-bb82-ea2c487b4eb8,Sell,2020-09-18 13:05:51.424354,96,LM,100.15,False,96,96,Generator,Waiting,0,,,,False,False,False
111,d6911625-f59a-484c-ad56-6e8e28e280d4,Buy,2020-09-18 13:05:51.935264,103,MR,-1.0,False,0,103,Generator,Waiting,0,,,,False,False,False
112,413b9a7d-0ae4-489a-bb5c-045fd2669799,Sell,2020-09-18 13:05:52.444452,106,LM,99.85,True,106,106,Generator,Accepted,106,100.25 ,106 ,,False,False,False
113,54785fcc-d45c-47ff-b4e1-653fdf9730f2,Sell,2020-09-18 13:05:52.955059,103,LM,99.85,False,103,103,Generator,Accepted,103,100.25 ,103 ,,False,False,False
114,29418f40-2068-4e2e-bfe4-9a31e958cb51,Sell,2020-09-18 13:05:53.464231,96,MR,-1.0,False,0,96,Generator,Waiting,0,,,,False,False,False
115,49ed1b74-4828-4899-be91-34db3c381521,Sell,2020-09-18 13:05:53.973381,102,LM,100.05,True,102,102,Generator,Waiting,0,,,,False,False,False
116,b562f5c5-08ad-4b0b-8989-b1b332acc77a,Sell,2020-09-18 13:05:54.482858,101,LM,99.85,True,101,101,Generator,Waiting,0,,,,False,False,False
117,2dca3327-cda6-41a4-8e37-b858f8f03b82,Sell,2020-09-18 13:05:54.992224,100,LM,99.9,True,100,100,Generator,Waiting,0,,,,False,False,False
118,e52c61aa-16cb-4897-bc20-f20714650c2a,Sell,2020-09-18 13:05:55.501345,100,LM,100.25,True,100,100,Generator,Waiting,0,,,,False,False,False
119,209f3198-c86c-4a02-b92f-077d486572b6,Buy,2020-09-18 13:05:56.010426,100,MR,-1.0,False,0,100,Generator,Waiting,0,,,,False,False,False
120,44e4bbbe-d733-4f26-80e4-a84e3a7ab317,Sell,2020-09-18 13:05:56.518931,101,LM,99.85,False,101,101,Generator,Waiting,0,,,,False,False,False
121,1add8e8d-860b-4a30-a04e-a3f251f3fc16,Sell,2020-09-18 13:05:57.027655,104,LM,99.85,True,104,104,Generator,Waiting,0,,,,False,False,False
122,a765769c-080a-4482-8b4d-573da87db29e,Buy,2020-09-18 13:05:57.536474,100,LM,100.3,False,100,100,Generator,Accepted,100,99.7 ,100 ,,False,False,False
123,697400e9-326b-412e-a008-609c62dafad7,Buy,2020-09-18 13:05:58.045164,100,LM,99.95,True,100,100,Generator,Waiting,0,,,,False,False,False
124,3fe6e4c2-f1d8-44c1-a96f-30978e4f7994,Sell,2020-09-18 13:05:58.552327,105,LM,99.85,True,105,105,Generator,Waiting,0,,,,False,False,False
125,5ffc3d89-af8d-40f5-adc9-6619706dd638,Buy,2020-09-18 13:05:59.065202,93,MR,-1.0,False,0,93,Generator,Waiting,0,,,,False,False,False
126,a43cfd5e-6c9e-47b0-aeba-d3866afc9218,Buy,2020-09-18 13:05:59.586023,102,LM,99.9,True,102,102,Generator,Waiting,0,,,,False,False,False
127,3cead8af-2896-45d9-96d7-59e70f26b196,Buy,2020-09-18 13:06:00.227464,106,LM,100.25,True,106,106,Generator,Accepted,106,99.85 ,106 ,,False,False,False
128,fc146e90-3a57-4e60-826a-32ba4af44877,Buy,2020-09-18 13:06:00.738472,105,LM,100.15,True,105,105,Generator,Waiting,0,,,,False,False,False
129,412d6adb-49f0-42af-8de3-1c4d3c74e36e,Sell,2020-09-18 13:06:01.245431,99,LM,99.75,True,99,99,Generator,Waiting,0,,,,False,False,False
130,5029e483-1900-4e08-b7df-5c795914c579,Sell,2020-09-18 13:06:01.760589,102,LM,99.85,False,102,102,Generator,Waiting,0,,,,False,False,False
131,ba2c4190-909a-4601-ad27-3d1b626ae33a,Sell,2020-09-18 13:06:02.292381,103,LM,100.0,True,103,103,Generator,Waiting,0,,,,False,False,False
132,f4034ff1-005c-438e-8826-ab73019fa70b,Buy,2020-09-18 13:06:02.812091,94,LM,100.15,False,94,94,Generator,Waiting,0,,,,False,False,False
133,5a2c1715-2638-4fb9-b3df-c0e8f0dbde9d,Sell,2020-09-18 13:06:03.323501,91,LM,100.1,True,91,91,Generator,Waiting,0,,,,False,False,False
134,597924f3-9f89-4c2b-807f-fc3d2d037bf2,Buy,2020-09-18 13:06:03.838343,107,LM,100.1,False,107,107,Generator,Waiting,0,,,,False,False,False
135,d62cd14e-3a80-4cf3-8084-c7319deb1a35,Buy,2020-09-18 13:06:04.349747,86,LM,100.0,False,86,86,Generator,Waiting,0,,,,False,False,False
136,8bbb4a9b-14f4-41c8-80c5-3a61d1cdad18,Sell,2020-09-18 13:06:04.860792,100,LM,100.25,True,100,100,Generator,Waiting,0,,,,False,False,False
137,2fcc0690-0d7b-4522-8842-acf6773a34f2,Buy,2020-09-18 13:06:05.369544,113,LM,100.05,True,113,113,Generator,Waiting,0,,,,False,False,False
138,fe0effeb-afd6-4847-b092-4f8c2dd86d9f,Buy,2020-09-18 13:06:05.875021,103,LM,99.9,True,103,103,Generator,Waiting,0,,,,False,False,False
139,2ee63edc-2976-4e16-817e-e1f82acd34e7,Buy,2020-09-18 13:06:06.385319,110,MR,-1.0,False,0,110,Generator,Waiting,0,,,,False,False,False
140,b4b8b62e-0f36-4a22-8e59-0cb8bb835556,Buy,2020-09-18 13:06:06.898634,102,LM,99.8,False,102,102,Generator,Waiting,0,,,,False,False,False
141,a2d91524-1a68-4e85-9d2d-443b321fa6b5,Sell,2020-09-18 13:06:07.407889,100,LM,99.9,True,100,100,Generator,Waiting,0,,,,False,False,False
142,c42d2732-c450-41cd-a7f7-5ac4b7f40abe,Buy,2020-09-18 13:06:07.921340,101,LM,100.0,True,101,101,Generator,Waiting,0,,,,False,False,False
143,2096fa0c-1dbe-450e-920e-acd058aac6ac,Sell,2020-09-18 13:06:08.431252,101,LM,99.85,True,101,101,Generator,Waiting,0,,,,False,False,False
144,ab642a50-190d-466a-b8e8-70624d51c5d6,Sell,2020-09-18 13:06:08.937960,89,LM,100.0,True,89,89,Generator,Waiting,0,,,,False,False,False
145,69540887-0281-482a-9bb6-a81bef07bcda,Buy,2020-09-18 13:06:09.449166,100,LM,99.8,True,100,100,Generator,Waiting,0,,,,False,False,False
146,6f462065-9616-46eb-a88b-27ebd0701f93,Buy,2020-09-18 13:06:10.070306,99,MR,-1.0,False,0,99,Generator,Waiting,0,,,,False,False,False
147,d804eea7-aa67-4805-b789-bc1bce3031a6,Buy,2020-09-18 13:06:10.597392,105,MR,-1.0,False,0,105,Generator,Waiting,0,,,,False,False,False
148,3f978551-91da-4745-9969-9e845c581c0a,Sell,2020-09-18 13:06:11.109413,102,MR,-1.0,False,0,102,Generator,Waiting,0,,,,False,False,False
149,cf0dd8e7-ee90-4186-9acd-f7f907d30598,Buy,2020-09-18 13:06:11.621740,107,LM,100.0,True,107,107,Generator,Waiting,0,,,,False,False,False
150,c50bd9a6-be9a-470d-bbb7-814297355e92,Sell,2020-09-18 13:06:12.127012,98,MR,-1.0,False,0,98,Generator,Waiting,0,,,,False,False,False
151,2bd01a11-9883-4c38-88b0-e24864450b97,Buy,2020-09-18 13:06:12.639082,94,LM,100.0,True,94,94,Generator,Waiting,0,,,,False,False,False
152,57c7efda-3f84-4021-9dad-b2a906dfbdcd,Sell,2020-09-18 13:06:13.156190,95,LM,100.1,True,95,95,Generator,Waiting,0,,,,False,False,False
153,398f375c-247b-4b0b-9952-ff7f64b4d2e6,Buy,2020-09-18 13:06:13.668042,98,MR,-1.0,False,0,98,Generator,Waiting,0,,,,False,False,False
154,2d46fd99-c0f1-40fa-b440-b1344fa491e2,Sell,2020-09-18 13:06:14.177833,93,LM,99.75,True,93,93,Generator,Waiting,0,,,,False,False,False
155,e29f294d-ed8a-44bb-8614-8f30b0aa0d01,Buy,2020-09-18 13:06:14.689713,100,LM,100.0,True,100,100,Generator,Waiting,0,,,,False,False,False
156,a0e6c96d-04f6-4245-a52e-c6dc41878135,Sell,2020-09-18 13:06:15.201782,100,LM,100.25,True,100,100,Generator,Waiting,0,,,,False,False,False
157,c7fa84be-1453-43f7-a667-0d1406d2375c,Sell,2020-09-18 13:06:15.712119,105,LM,99.75,False,105,105,Generator,Waiting,0,,,,False,False,False
158,eca85dcc-5dea-4dd1-b252-bffe842b5380,Sell,2020-09-18 13:06:16.547266,101,LM,100.2,True,101,101,Generator,Waiting,0,,,,False,False,False
159,de81b406-3a5c-4245-8e7d-525757dd43be,Sell,2020-09-18 13:06:17.072759,93,LM,100.15,True,93,93,Generator,Waiting,0,,,,False,False,False
160,78036bd7-8a47-4099-9f08-76c1cc9d8355,Buy,2020-09-18 13:06:17.583278,100,LM,99.95,True,100,100,Generator,Waiting,0,,,,False,False,False
161,dd9fbacc-1f4f-4288-ac7e-48ea36ee7777,Sell,2020-09-18 13:06:18.093480,102,LM,100.15,True,102,102,Generator,Waiting,0,,,,False,False,False
162,f60752b6-f827-498b-b6db-2c8b406bbd46,Sell,2020-09-18 13:06:18.602112,96,LM,100.0,True,96,96,Generator,Waiting,0,,,,False,False,False
